IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: favicon.ico 	 Data e Hora: 23 10 2014 18:51:23 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: post.html 	 Data e Hora: 23 10 2014 18:52:19 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: style.css 	 Data e Hora: 23 10 2014 18:52:19 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: POST 	 Arquivo requisitado: actions.php 	 Data e Hora: 23 10 2014 18:52:28 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: index.html 	 Data e Hora: 23 10 2014 18:52:33 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: facom.png 	 Data e Hora: 23 10 2014 18:52:33 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: directory 	 Data e Hora: 23 10 2014 18:52:47 GMT 
IP do cliente solicitante: 192.168.1.2 	 Método requisitado: GET 	 Arquivo requisitado: directory 	 Data e Hora: 23 10 2014 18:52:47 GMT 
IP do cliente solicitante: 192.168.1.2 	 Método requisitado: GET 	 Arquivo requisitado: favicon.ico 	 Data e Hora: 23 10 2014 18:52:50 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: formacao2.html 	 Data e Hora: 23 10 2014 18:52:57 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: style.css 	 Data e Hora: 23 10 2014 18:52:57 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: directory 	 Data e Hora: 23 10 2014 18:53:01 GMT 
IP do cliente solicitante: 192.168.1.2 	 Método requisitado: GET 	 Arquivo requisitado: mov 	 Data e Hora: 23 10 2014 18:53:11 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: index.html 	 Data e Hora: 23 10 2014 18:53:24 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: facom.png 	 Data e Hora: 23 10 2014 18:53:24 GMT 
IP do cliente solicitante: 192.168.1.2 	 Método requisitado: GET 	 Arquivo requisitado: moved.html 	 Data e Hora: 23 10 2014 18:53:25 GMT 
IP do cliente solicitante: 192.168.1.2 	 Método requisitado: GET 	 Arquivo requisitado: moved.html 	 Data e Hora: 23 10 2014 18:53:25 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: post.html 	 Data e Hora: 23 10 2014 18:53:38 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: style.css 	 Data e Hora: 23 10 2014 18:53:38 GMT 
IP do cliente solicitante: 192.168.1.2 	 Método requisitado: GET 	 Arquivo requisitado: directory 	 Data e Hora: 23 10 2014 18:53:38 GMT 
IP do cliente solicitante: 127.0.0.1 	 Método requisitado: GET 	 Arquivo requisitado: directory 	 Data e Hora: 23 10 2014 18:53:52 GMT 
IP do cliente solicitante: 192.168.1.2 	 Método requisitado: GET 	 Arquivo requisitado: directory 	 Data e Hora: 23 10 2014 18:53:52 GMT 
